activity_id,mr_id,team,zone,customer_id,customer_status,activity_type,locality,date,start_time,end_time,duration_min,Latitude,Longitude,visit_count,referrals_count,activity_status
ACT_0000999,MR_N1_1,TEAM_E1,NORTH,CONT_AHD_REAL_201,Silent Referrer,Presentation,Thaltej,30-12-2025,13:32,13:49,17,23.0705,72.6635,7,2,Missed
ACT_0001000,MR_N1_1,TEAM_W2,NORTH,CONT_AHD_REAL_248,Peripheral Supporter,Proposal Submission,Naranpura,30-12-2025,14:04,14:26,22,23.041,72.633,12,1,Complete
ACT_0001001,MR_N1_1,TEAM_E1,NORTH,CONT_AHD_REAL_230,Key Influencer,Phone Call,Chandlodiya,30-12-2025,14:38,15:18,40,22.981,72.602,12,27,Complete
ACT_0001002,MR_N1_1,TEAM_S1,SOUTH,CONT_AHD_025,Silent Referrer,Follow-up,Ognaj,31-12-2025,09:00,09:39,39,23.08706,72.54831,10,3,Complete
ACT_0001003,MR_N1_1,TEAM_S1,NORTH,CONT_AHD_REAL_233,Silent Referrer,Negotiation,Ognaj,31-12-2025,09:50,10:10,20,22.9985,72.6055,13,1,Missed
ACT_0001004,MR_N1_1,TEAM_S1,NORTH,CONT_AHD_043,Silent Referrer,Email,Ghatlodiya,31-12-2025,10:21,10:49,28,23.0765,72.5121,23,2,Complete
ACT_0001005,MR_N1_1,TEAM_W2,WEST,CONT_AHD_031,Silent Referrer,Phone Call,Ranip,31-12-2025,10:58,11:23,25,23.13985,72.52455,12,1,Complete
ACT_0001006,MR_N1_1,TEAM_E1,NORTH,CONT_AHD_011,Key Influencer,Follow-up,Ranip,31-12-2025,11:30,12:05,35,23.07023,72.51691,41,29,Complete
ACT_0001007,MR_N1_1,TEAM_S1,NORTH,CONT_AHD_011,Peripheral Supporter,Presentation,Sola,31-12-2025,12:13,12:31,18,23.07023,72.51691,7,1,Complete
ACT_0001008,MR_N1_1,TEAM_S1,NORTH,CONT_AHD_REAL_244,Silent Referrer,Follow-up,Naranpura,31-12-2025,12:43,12:59,16,23.022,72.652,6,3,Complete
ACT_0001009,MR_N1_1,TEAM_E1,SOUTH,CONT_AHD_023,Growth Catalyst,Site Visit,Commerce Six Road,31-12-2025,13:04,13:30,26,23.08279,72.54683,4,24,Complete
ACT_0001010,MR_N1_1,TEAM_W2,WEST,CONT_AHD_REAL_270,Growth Catalyst,Phone Call,Gota,31-12-2025,13:36,13:56,20,23.08,72.52,8,15,Complete
ACT_0001011,MR_E1_1,TEAM_W2,NORTH,CONT_AHD_077,Growth Catalyst,Phone Call,Vadaj,01-12-2025,09:00,09:32,32,23.0823,72.5734,22,15,Complete
ACT_0001012,MR_E1_1,TEAM_W2,EAST,CONT_AHD_REAL_263,Growth Catalyst,Follow-up,Ranip,01-12-2025,09:45,10:22,37,23.06,72.51,3,16,Missed
ACT_0001013,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_069,Growth Catalyst,Site Visit,Naranpura,01-12-2025,10:31,11:04,33,23.0567,72.5492,2,23,Missed
ACT_0001014,MR_E1_1,TEAM_W2,EAST,CONT_AHD_063,Silent Referrer,Contract Review,Vadaj,01-12-2025,11:13,11:40,27,23.0385,72.5608,2,2,Complete
ACT_0001015,MR_E1_1,TEAM_N2,SOUTH,CONT_AHD_019,Key Influencer,Negotiation,Naroda,01-12-2025,11:47,12:17,30,23.13574,72.5416,6,32,Complete
ACT_0001016,MR_E1_1,TEAM_W1,NORTH,CONT_AHD_028,Key Influencer,Contract Review,Ognaj,01-12-2025,12:25,12:48,23,23.11018,72.52445,16,33,Missed
ACT_0001017,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_REAL_267,Silent Referrer,Proposal Submission,Navrangpura,01-12-2025,12:59,13:38,39,23.035,72.465,28,1,Complete
ACT_0001018,MR_E1_1,TEAM_W2,EAST,CONT_AHD_REAL_218,Peripheral Supporter,Email,Commerce Six Road,01-12-2025,13:45,14:19,34,22.998,72.604,2,0,Complete
ACT_0001019,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_246,Peripheral Supporter,Product Demo,Ellisbridge,02-12-2025,09:00,09:32,32,23.038,72.632,1,0,Missed
ACT_0001020,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_074,Silent Referrer,Meeting,Ognaj,02-12-2025,09:42,10:11,29,23.0612,72.5589,15,3,Complete
ACT_0001021,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_247,Silent Referrer,Phone Call,Ranip,02-12-2025,10:20,10:45,25,23.039,72.631,17,1,Complete
ACT_0001022,MR_E1_1,TEAM_N2,WEST,CONT_AHD_REAL_258,Key Influencer,Meeting,Ognaj,02-12-2025,11:00,11:35,35,23.01,72.56,12,40,Complete
ACT_0001023,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_259,Silent Referrer,Site Visit,Navrangpura,02-12-2025,11:48,12:13,25,23.012,72.558,2,2,Missed
ACT_0001024,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_029,Key Influencer,Contract Review,Ranip,02-12-2025,12:21,12:40,19,23.11259,72.51556,47,36,Missed
ACT_0001025,MR_E1_1,TEAM_N2,SOUTH,CONT_AHD_REAL_255,Peripheral Supporter,Meeting,Ellisbridge,02-12-2025,12:54,13:29,35,23.07,72.52,3,1,Missed
ACT_0001026,MR_E1_1,TEAM_N2,SOUTH,CONT_AHD_018,Silent Referrer,Contract Review,Navrangpura,03-12-2025,09:00,09:16,16,23.13584,72.54998,3,3,Complete
ACT_0001027,MR_E1_1,TEAM_W2,NORTH,CONT_AHD_REAL_228,Key Influencer,Product Demo,Gota,03-12-2025,09:26,09:57,31,22.986,72.612,3,25,Missed
ACT_0001028,MR_E1_1,TEAM_W2,NORTH,CONT_AHD_068,Key Influencer,Follow-up,Naroda,03-12-2025,10:08,10:39,31,23.03345,72.55988,3,31,Complete
ACT_0001029,MR_E1_1,TEAM_S1,SOUTH,CONT_AHD_048,Growth Catalyst,Proposal Submission,Gota,03-12-2025,10:46,11:05,19,23.1115,72.5221,11,20,Complete
ACT_0001030,MR_E1_1,TEAM_W1,WEST,CONT_AHD_023,Growth Catalyst,Proposal Submission,Naranpura,03-12-2025,11:12,11:34,22,23.08279,72.54683,34,19,Complete
ACT_0001031,MR_E1_1,TEAM_W2,NORTH,CONT_AHD_037,Peripheral Supporter,Meeting,Vaishnodevi,03-12-2025,11:41,12:08,27,23.09345,72.54688,33,0,Complete
ACT_0001032,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_REAL_242,Growth Catalyst,Negotiation,Maninagar,03-12-2025,12:18,12:50,32,23.002,72.646,7,20,Complete
ACT_0001033,MR_E1_1,TEAM_W1,NORTH,CONT_AHD_052,Peripheral Supporter,Presentation,Vaishnodevi,03-12-2025,13:04,13:29,25,23.03215,72.55289,12,0,Complete
ACT_0001034,MR_E1_1,TEAM_W2,WEST,CONT_AHD_024,Peripheral Supporter,Product Demo,Naroda,03-12-2025,13:43,14:07,24,23.08264,72.54443,7,1,Complete
ACT_0001035,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_045,Growth Catalyst,Phone Call,Naroda,03-12-2025,14:19,14:42,23,23.084,72.5455,8,17,Complete
ACT_0001036,MR_E1_1,TEAM_W1,WEST,CONT_AHD_020,Key Influencer,Contract Review,Ghatlodiya,04-12-2025,09:00,09:28,28,23.13587,72.54998,10,31,Complete
ACT_0001037,MR_E1_1,TEAM_W1,NORTH,CONT_AHD_052,Peripheral Supporter,Phone Call,Vaishnodevi,04-12-2025,09:36,10:11,35,23.03215,72.55289,12,0,Complete
ACT_0001038,MR_E1_1,TEAM_W2,NORTH,CONT_AHD_068,Key Influencer,Meeting,Naroda,04-12-2025,10:24,10:44,20,23.03345,72.55988,3,31,Complete
ACT_0001039,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_045,Silent Referrer,Follow-up,Kubernagar,04-12-2025,10:56,11:30,34,23.084,72.5455,6,1,Complete
ACT_0001040,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_200,Key Influencer,Phone Call,Ghatlodiya,04-12-2025,11:38,11:53,15,23.07,72.663,4,27,Complete
ACT_0001041,MR_E1_1,TEAM_S1,SOUTH,CONT_AHD_031,Growth Catalyst,Email,Ognaj,04-12-2025,11:58,12:36,38,23.13985,72.52455,18,18,Complete
ACT_0001042,MR_E1_1,TEAM_W2,NORTH,CONT_AHD_077,Growth Catalyst,Contract Review,Vadaj,04-12-2025,12:48,13:26,38,23.0823,72.5734,22,15,Complete
ACT_0001043,MR_E1_1,TEAM_W2,EAST,CONT_AHD_REAL_258,Peripheral Supporter,Phone Call,Commerce Six Road,04-12-2025,13:34,14:10,36,23.01,72.56,2,0,Complete
ACT_0001044,MR_E1_1,TEAM_W2,EAST,CONT_AHD_077,Growth Catalyst,Negotiation,Gota,04-12-2025,14:16,14:35,19,23.0823,72.5734,10,15,Complete
ACT_0001045,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_066,Silent Referrer,Meeting,Maninagar,04-12-2025,14:45,15:21,36,23.03688,72.56122,9,2,Missed
ACT_0001046,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_REAL_233,Silent Referrer,Product Demo,Ognaj,05-12-2025,09:00,09:32,32,22.9985,72.6055,13,1,Complete
ACT_0001047,MR_E1_1,TEAM_W2,WEST,CONT_AHD_REAL_221,Silent Referrer,Negotiation,Chandlodiya,05-12-2025,09:39,10:08,29,22.996,72.605,15,3,Complete
ACT_0001048,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_REAL_267,Silent Referrer,Product Demo,Navrangpura,05-12-2025,10:14,10:39,25,23.035,72.465,28,1,Complete
ACT_0001049,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_001,Key Influencer,Follow-up,Ognaj,05-12-2025,10:47,11:14,27,23.09677,72.54813,4,27,Missed
ACT_0001050,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_REAL_238,Peripheral Supporter,Email,Sola,05-12-2025,11:27,11:42,15,23.035,72.645,2,1,Complete
ACT_0001051,MR_E1_1,TEAM_N2,SOUTH,CONT_AHD_REAL_259,Growth Catalyst,Contract Review,Ghatlodiya,05-12-2025,11:54,12:27,33,23.012,72.558,2,19,Missed
ACT_0001052,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_018,Peripheral Supporter,Product Demo,Vaishnodevi,05-12-2025,12:37,13:03,26,23.13584,72.54998,18,0,Complete
ACT_0001053,MR_E1_1,TEAM_N1,WEST,CONT_AHD_REAL_202,Peripheral Supporter,Contract Review,Maninagar,08-12-2025,09:00,09:28,28,23.068,72.665,1,1,Missed
ACT_0001054,MR_E1_1,TEAM_W2,EAST,CONT_AHD_079,Key Influencer,Product Demo,Chandlodiya,08-12-2025,09:43,10:00,17,23.0412,72.5634,8,33,Complete
ACT_0001055,MR_E1_1,TEAM_W1,WEST,CONT_AHD_019,Growth Catalyst,Site Visit,Vadaj,08-12-2025,10:14,10:44,30,23.13574,72.5416,21,17,Missed
ACT_0001056,MR_E1_1,TEAM_N1,WEST,CONT_AHD_056,Key Influencer,Contract Review,Ranip,08-12-2025,10:55,11:32,37,23.06345,72.56789,31,31,Complete
ACT_0001057,MR_E1_1,TEAM_W1,WEST,CONT_AHD_REAL_260,Growth Catalyst,Meeting,Chandlodiya,08-12-2025,11:38,12:09,31,23.005,72.55,10,15,Complete
ACT_0001058,MR_E1_1,TEAM_S1,WEST,CONT_AHD_REAL_235,Growth Catalyst,Proposal Submission,Commerce Six Road,08-12-2025,12:15,12:39,24,22.96,72.62,24,24,Complete
ACT_0001059,MR_E1_1,TEAM_W2,WEST,CONT_AHD_024,Peripheral Supporter,Email,Naroda,08-12-2025,12:44,13:09,25,23.08264,72.54443,7,1,Complete
ACT_0001060,MR_E1_1,TEAM_W2,WEST,CONT_AHD_REAL_221,Silent Referrer,Negotiation,Chandlodiya,09-12-2025,09:00,09:17,17,22.996,72.605,15,3,Complete
ACT_0001061,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_REAL_244,Silent Referrer,Meeting,Naranpura,09-12-2025,09:32,10:09,37,23.022,72.652,6,3,Missed
ACT_0001062,MR_E1_1,TEAM_W2,EAST,CONT_AHD_REAL_254,Key Influencer,Product Demo,Science City,09-12-2025,10:15,10:33,18,23.03,72.56,1,34,Missed
ACT_0001063,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_REAL_203,Peripheral Supporter,Product Demo,Vaishnodevi,09-12-2025,10:43,11:23,40,23.065,72.66,27,0,Complete
ACT_0001064,MR_E1_1,TEAM_W2,EAST,CONT_AHD_056,Growth Catalyst,Presentation,Ranip,09-12-2025,11:37,12:03,26,23.06345,72.56789,9,23,Complete
ACT_0001065,MR_E1_1,TEAM_S1,WEST,CONT_AHD_020,Peripheral Supporter,Contract Review,Navrangpura,09-12-2025,12:16,12:47,31,23.13587,72.54998,8,0,Complete
ACT_0001066,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_052,Silent Referrer,Meeting,Chandlodiya,09-12-2025,12:52,13:32,40,23.03215,72.55289,23,1,Complete
ACT_0001067,MR_E1_1,TEAM_W1,NORTH,CONT_AHD_066,Growth Catalyst,Negotiation,Naranpura,09-12-2025,13:38,14:02,24,23.03688,72.56122,26,25,Complete
ACT_0001068,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_066,Silent Referrer,Meeting,Maninagar,10-12-2025,09:00,09:36,36,23.03688,72.56122,9,2,Complete
ACT_0001069,MR_E1_1,TEAM_W2,EAST,CONT_AHD_006,Growth Catalyst,Site Visit,Ranip,10-12-2025,09:42,10:09,27,23.06863,72.5423,3,16,Complete
ACT_0001070,MR_E1_1,TEAM_N2,WEST,CONT_AHD_066,Silent Referrer,Site Visit,Ghatlodiya,10-12-2025,10:20,10:42,22,23.03688,72.56122,13,2,Complete
ACT_0001071,MR_E1_1,TEAM_W2,NORTH,CONT_AHD_REAL_230,Growth Catalyst,Proposal Submission,Naranpura,10-12-2025,10:57,11:32,35,22.981,72.602,15,25,Complete
ACT_0001072,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_045,Growth Catalyst,Proposal Submission,Naroda,10-12-2025,11:39,11:55,16,23.084,72.5455,8,17,Complete
ACT_0001073,MR_E1_1,TEAM_N2,WEST,CONT_AHD_043,Key Influencer,Email,Chandlodiya,10-12-2025,12:10,12:30,20,23.0765,72.5121,23,28,Complete
ACT_0001074,MR_E1_1,TEAM_W1,WEST,CONT_AHD_078,Peripheral Supporter,Contract Review,Science City,10-12-2025,12:38,13:17,39,23.0765,72.5698,3,1,Complete
ACT_0001075,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_045,Silent Referrer,Email,Kubernagar,10-12-2025,13:28,13:45,17,23.084,72.5455,6,1,Missed
ACT_0001076,MR_E1_1,TEAM_N1,WEST,CONT_AHD_016,Peripheral Supporter,Contract Review,Chandlodiya,10-12-2025,13:53,14:15,22,23.13557,72.54177,18,0,Complete
ACT_0001077,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_REAL_264,Peripheral Supporter,Negotiation,Vadaj,11-12-2025,09:00,09:30,30,23.1,72.53,11,0,Complete
ACT_0001078,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_REAL_205,Growth Catalyst,Meeting,Bapunagar,11-12-2025,09:41,10:18,37,23.072,72.668,4,16,Complete
ACT_0001079,MR_E1_1,TEAM_S1,SOUTH,CONT_AHD_008,Growth Catalyst,Follow-up,Ognaj,11-12-2025,10:30,11:07,37,23.06853,72.53657,6,22,Complete
ACT_0001080,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_018,Peripheral Supporter,Presentation,Vaishnodevi,11-12-2025,11:21,11:57,36,23.13584,72.54998,18,0,Missed
ACT_0001081,MR_E1_1,TEAM_W2,EAST,CONT_AHD_034,Key Influencer,Contract Review,Maninagar,11-12-2025,12:09,12:42,33,23.08309,72.54358,1,39,Complete
ACT_0001082,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_247,Silent Referrer,Contract Review,Ranip,11-12-2025,12:57,13:12,15,23.039,72.631,17,1,Complete
ACT_0001083,MR_E1_1,TEAM_W2,NORTH,CONT_AHD_065,Growth Catalyst,Phone Call,Science City,11-12-2025,13:26,14:05,39,23.03956,72.55432,3,15,Complete
ACT_0001084,MR_E1_1,TEAM_S1,SOUTH,CONT_AHD_REAL_217,Key Influencer,Follow-up,Ognaj,12-12-2025,09:00,09:21,21,23.065,72.66,2,27,Missed
ACT_0001085,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_067,Key Influencer,Product Demo,Chandlodiya,12-12-2025,09:27,09:46,19,23.03512,72.5589,27,27,Missed
ACT_0001086,MR_E1_1,TEAM_W2,WEST,CONT_AHD_063,Key Influencer,Site Visit,Vastral,12-12-2025,09:52,10:27,35,23.0385,72.5608,5,37,Complete
ACT_0001087,MR_E1_1,TEAM_N2,WEST,CONT_AHD_REAL_257,Key Influencer,Product Demo,Navrangpura,12-12-2025,10:34,10:51,17,23.02,72.44,10,29,Complete
ACT_0001088,MR_E1_1,TEAM_N1,WEST,CONT_AHD_REAL_230,Silent Referrer,Negotiation,Naranpura,12-12-2025,11:05,11:42,37,22.981,72.602,2,3,Complete
ACT_0001089,MR_E1_1,TEAM_N2,WEST,CONT_AHD_063,Growth Catalyst,Contract Review,Gota,12-12-2025,11:56,12:24,28,23.0385,72.5608,6,20,Missed
ACT_0001090,MR_E1_1,TEAM_S1,SOUTH,CONT_AHD_005,Key Influencer,Presentation,Navrangpura,12-12-2025,12:38,12:55,17,23.09917,72.54823,18,39,Complete
ACT_0001091,MR_E1_1,TEAM_N2,WEST,CONT_AHD_REAL_232,Silent Referrer,Presentation,Science City,12-12-2025,13:04,13:38,34,22.982,72.603,9,1,Missed
ACT_0001092,MR_E1_1,TEAM_S1,WEST,CONT_AHD_074,Silent Referrer,Proposal Submission,Science City,12-12-2025,13:44,14:09,25,23.0612,72.5589,4,2,Complete
ACT_0001093,MR_E1_1,TEAM_W2,WEST,CONT_AHD_067,Peripheral Supporter,Phone Call,Vasna,12-12-2025,14:15,14:52,37,23.03512,72.5589,3,0,Complete
ACT_0001094,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_201,Silent Referrer,Proposal Submission,Naranpura,15-12-2025,09:00,09:36,36,23.0705,72.6635,13,3,Complete
ACT_0001095,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_REAL_202,Key Influencer,Contract Review,Ghatlodiya,15-12-2025,09:45,10:20,35,23.068,72.665,17,33,Complete
ACT_0001096,MR_E1_1,TEAM_W2,NORTH,CONT_AHD_REAL_230,Growth Catalyst,Presentation,Naranpura,15-12-2025,10:29,11:07,38,22.981,72.602,15,25,Complete
ACT_0001097,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_029,Key Influencer,Meeting,Ranip,15-12-2025,11:20,11:44,24,23.11259,72.51556,47,36,Complete
ACT_0001098,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_REAL_231,Key Influencer,Meeting,Ognaj,15-12-2025,11:59,12:38,39,22.98,72.601,26,28,Complete
ACT_0001099,MR_E1_1,TEAM_W2,EAST,CONT_AHD_REAL_218,Key Influencer,Contract Review,Navrangpura,15-12-2025,12:45,13:02,17,22.998,72.604,21,28,Complete
ACT_0001100,MR_E1_1,TEAM_W2,WEST,CONT_AHD_REAL_258,Key Influencer,Follow-up,Naroda,15-12-2025,13:09,13:40,31,23.01,72.56,2,34,Complete
ACT_0001101,MR_E1_1,TEAM_W2,EAST,CONT_AHD_REAL_242,Growth Catalyst,Phone Call,Bapunagar,15-12-2025,13:50,14:05,15,23.002,72.646,4,17,Complete
ACT_0001102,MR_E1_1,TEAM_S1,WEST,CONT_AHD_REAL_260,Key Influencer,Site Visit,Chandlodiya,15-12-2025,14:19,14:39,20,23.005,72.55,1,30,Missed
ACT_0001103,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_052,Silent Referrer,Negotiation,Chandlodiya,15-12-2025,14:45,15:24,39,23.03215,72.55289,23,1,Missed
ACT_0001104,MR_E1_1,TEAM_W2,WEST,CONT_AHD_028,Silent Referrer,Contract Review,Navrangpura,16-12-2025,09:00,09:26,26,23.11018,72.52445,8,1,Missed
ACT_0001105,MR_E1_1,TEAM_W2,EAST,CONT_AHD_REAL_214,Peripheral Supporter,Phone Call,Vadaj,16-12-2025,09:31,10:09,38,23.06,72.65,20,1,Missed
ACT_0001106,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_014,Silent Referrer,Contract Review,Ranip,16-12-2025,10:20,10:42,22,23.07549,72.51322,34,1,Complete
ACT_0001107,MR_E1_1,TEAM_W2,EAST,CONT_AHD_REAL_264,Silent Referrer,Negotiation,Vastral,16-12-2025,10:53,11:16,23,23.1,72.53,10,3,Complete
ACT_0001108,MR_E1_1,TEAM_N2,WEST,CONT_AHD_REAL_221,Key Influencer,Meeting,Chandlodiya,16-12-2025,11:26,11:44,18,22.996,72.605,15,36,Complete
ACT_0001109,MR_E1_1,TEAM_W1,NORTH,CONT_AHD_066,Growth Catalyst,Product Demo,Naranpura,16-12-2025,11:53,12:26,33,23.03688,72.56122,26,25,Complete
ACT_0001110,MR_E1_1,TEAM_S1,SOUTH,CONT_AHD_048,Growth Catalyst,Contract Review,Gota,16-12-2025,12:39,13:01,22,23.1115,72.5221,11,20,Complete
ACT_0001111,MR_E1_1,TEAM_W2,WEST,CONT_AHD_018,Growth Catalyst,Follow-up,Maninagar,16-12-2025,13:06,13:23,17,23.13584,72.54998,2,18,Complete
ACT_0001112,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_REAL_215,Growth Catalyst,Contract Review,Chandlodiya,17-12-2025,09:00,09:27,27,23.065,72.67,13,15,Complete
ACT_0001113,MR_E1_1,TEAM_N2,WEST,CONT_AHD_REAL_258,Key Influencer,Phone Call,Ognaj,17-12-2025,09:37,10:02,25,23.01,72.56,12,40,Complete
ACT_0001114,MR_E1_1,TEAM_W1,NORTH,CONT_AHD_028,Key Influencer,Phone Call,Ognaj,17-12-2025,10:12,10:32,20,23.11018,72.52445,16,33,Complete
ACT_0001115,MR_E1_1,TEAM_N1,WEST,CONT_AHD_REAL_234,Silent Referrer,Proposal Submission,Science City,17-12-2025,10:38,11:01,23,22.9905,72.6005,26,1,Complete
ACT_0001116,MR_E1_1,TEAM_W2,EAST,CONT_AHD_010,Key Influencer,Negotiation,Odhav,17-12-2025,11:10,11:48,38,23.05878,72.53783,7,27,Complete
ACT_0001117,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_046,Silent Referrer,Follow-up,Bopal,17-12-2025,12:02,12:23,21,23.0855,72.5472,4,1,Complete
ACT_0001118,MR_E1_1,TEAM_W2,WEST,CONT_AHD_067,Peripheral Supporter,Phone Call,Vasna,17-12-2025,12:37,13:10,33,23.03512,72.5589,3,0,Missed
ACT_0001119,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_234,Growth Catalyst,Proposal Submission,Chandlodiya,17-12-2025,13:19,13:46,27,22.9905,72.6005,1,17,Complete
ACT_0001120,MR_E1_1,TEAM_W1,NORTH,CONT_AHD_018,Key Influencer,Email,Chandlodiya,18-12-2025,09:00,09:27,27,23.13584,72.54998,18,35,Complete
ACT_0001121,MR_E1_1,TEAM_W2,WEST,CONT_AHD_037,Key Influencer,Phone Call,Vastral,18-12-2025,09:39,10:18,39,23.09345,72.54688,5,29,Missed
ACT_0001122,MR_E1_1,TEAM_W2,EAST,CONT_AHD_028,Growth Catalyst,Product Demo,Maninagar,18-12-2025,10:26,10:41,15,23.11018,72.52445,4,22,Missed
ACT_0001123,MR_E1_1,TEAM_W1,WEST,CONT_AHD_REAL_260,Growth Catalyst,Proposal Submission,Chandlodiya,18-12-2025,10:49,11:04,15,23.005,72.55,10,15,Missed
ACT_0001124,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_REAL_247,Key Influencer,Proposal Submission,Vastral,18-12-2025,11:13,11:37,24,23.039,72.631,2,34,Complete
ACT_0001125,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_REAL_205,Growth Catalyst,Site Visit,Bapunagar,18-12-2025,11:46,12:03,17,23.072,72.668,4,16,Complete
ACT_0001126,MR_E1_1,TEAM_W1,WEST,CONT_AHD_025,Key Influencer,Follow-up,Gota,18-12-2025,12:11,12:51,40,23.08706,72.54831,16,30,Complete
ACT_0001127,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_254,Peripheral Supporter,Contract Review,Vaishnodevi,18-12-2025,13:01,13:18,17,23.03,72.56,5,0,Complete
ACT_0001128,MR_E1_1,TEAM_N1,WEST,CONT_AHD_REAL_203,Growth Catalyst,Product Demo,Ranip,18-12-2025,13:24,13:40,16,23.065,72.66,19,23,Complete
ACT_0001129,MR_E1_1,TEAM_S1,WEST,CONT_AHD_019,Silent Referrer,Negotiation,Navrangpura,18-12-2025,13:45,14:18,33,23.13574,72.5416,24,2,Complete
ACT_0001130,MR_E1_1,TEAM_N1,WEST,CONT_AHD_REAL_230,Silent Referrer,Follow-up,Naranpura,19-12-2025,09:00,09:17,17,22.981,72.602,2,3,Complete
ACT_0001131,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_257,Growth Catalyst,Contract Review,Ranip,19-12-2025,09:22,09:43,21,23.02,72.44,16,17,Complete
ACT_0001132,MR_E1_1,TEAM_S1,WEST,CONT_AHD_045,Silent Referrer,Phone Call,Chandlodiya,19-12-2025,09:50,10:15,25,23.084,72.5455,13,3,Complete
ACT_0001133,MR_E1_1,TEAM_S1,NORTH,CONT_AHD_043,Silent Referrer,Meeting,Ghatlodiya,19-12-2025,10:29,11:02,33,23.0765,72.5121,23,2,Complete
ACT_0001134,MR_E1_1,TEAM_W2,EAST,CONT_AHD_REAL_200,Growth Catalyst,Email,Naranpura,19-12-2025,11:15,11:45,30,23.07,72.663,1,15,Complete
ACT_0001135,MR_E1_1,TEAM_W2,EAST,CONT_AHD_REAL_218,Peripheral Supporter,Presentation,Commerce Six Road,19-12-2025,11:52,12:26,34,22.998,72.604,2,0,Complete
ACT_0001136,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_061,Peripheral Supporter,Site Visit,Naranpura,19-12-2025,12:34,13:11,37,23.0792,72.5745,9,0,Complete
ACT_0001137,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_242,Silent Referrer,Site Visit,Vadaj,22-12-2025,09:00,09:27,27,23.002,72.646,7,1,Missed
ACT_0001138,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_206,Silent Referrer,Email,Gota,22-12-2025,09:35,09:58,23,23.06,72.65,14,1,Complete
ACT_0001139,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_233,Key Influencer,Phone Call,Navrangpura,22-12-2025,10:06,10:46,40,22.9985,72.6055,1,34,Complete
ACT_0001140,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_234,Growth Catalyst,Follow-up,Chandlodiya,22-12-2025,10:54,11:26,32,22.9905,72.6005,1,17,Complete
ACT_0001141,MR_E1_1,TEAM_E1,SOUTH,CONT_AHD_079,Peripheral Supporter,Site Visit,Vaishnodevi,22-12-2025,11:40,12:20,40,23.0412,72.5634,2,1,Complete
ACT_0001142,MR_E1_1,TEAM_W1,NORTH,CONT_AHD_052,Peripheral Supporter,Email,Vaishnodevi,22-12-2025,12:32,13:08,36,23.03215,72.55289,12,0,Complete
ACT_0001143,MR_E1_1,TEAM_E1,NORTH,CONT_AHD_REAL_259,Silent Referrer,Site Visit,Navrangpura,22-12-2025,13:19,13:55,36,23.012,72.558,2,2,Complete
ACT_0001144,MR_E1_1,TEAM_N2,WEST,CONT_AHD_043,Key Influencer,Phone Call,Chandlodiya,22-12-2025,14:02,14:42,40,23.0765,72.5121,23,28,Complete
